mint,status,mint_auth_live,freeze_auth_live,top1_pct,top10_pct,total_holders,lp_providers,liquidity_usd,creator_tokens,insiders_detected,launchpad,rugged,score,risks
5nZTEtgd9pyehq7Yz1mtf9EJBrsLwqoHqS9R9by9pump,ok,0,0,98.226,99.7505,323,0,3439.66,,0,unknown,0,1159,Low Liquidity
5jfvrKKhqm6tsfJrddFAP2qg7zjhZBo7E9XpYGRcpump,ok,0,0,99.8973,99.9906,17,0,1026312.92,,1,"{'name': 'Meteora', ",0,1,
HgWNi6z2pTiqzyVWsPe6d5VfHv4ky2a2RbJHw1Lupump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FQg4BYYnQ9MCWMhRMPcEzYHpXyioaRqyGDh5vdzpump,ok,0,0,99.9647,100.0,2,0,1609.71,,0,"{'name': 'Pump.Fun',",0,1,
56LqCTVACxRmwfN7WfRr9kGaREwLpYzDL72qQPrEpump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FZ2Wo4CRz1opufm7JK2JdHoFjjFB4kQwfw1kWDQ3pump,ok,0,0,87.5963,93.6153,1742,1,8292.71,,0,unknown,0,1,
hthV4BUGpBzfpHYhGq7vE1vGgou5DEuTrEwZWSSpump,ok,0,0,83.9465,98.9339,1338,0,6516.5,,0,unknown,0,354,Low Liquidity
BZda5Z1696daohyT6VFcBy4nmPEVF2Kba4gSAYekpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
B1BfPeWLDRmX5QV4zuuTJW3dXea5X1sG8UcrtcTkpump,ok,0,0,86.6876,97.0323,1193,0,7600.13,,0,unknown,0,547,Low Liquidity
6WJnu8Ho7sUYk4cPXc2phuFrGRQA7aqM9Hizog1Lpump,ok,0,0,98.4175,99.5063,709,0,5307.04,,0,unknown,0,1045,Low Liquidity
32eFgsiA3cnf63zo9KrFqjjKdpwjVTCpWYCGD2kWpump,ok,0,0,100,100,2,0,0,,0,unknown,0,26601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
HQfxnnRbaSRj74GHApfM1jDJRi7XUFBRUFPRC8MNpump,ok,0,0,93.2221,96.7378,1407,0,5742.5,,0,unknown,0,393,Low Liquidity
8C5wsKz682s8ByYLxVpY8J3GHSAHTsT4fJPfT97Npump,ok,0,0,93.7238,95.9453,2832,0,11639.62,,0,unknown,0,1,
GnH8A25P2XT8p2w6K4k88xoPLgKKZajrNVyVzT4npump,ok,0,0,99.958,100.0,26,0,4128.6,,0,"{'name': 'Pump.Fun',",0,1,
4gQ3kSg5xdyvxpy5tEKSCmCLLoVjURiV9tLW1uJTpump,ok,0,0,93.5444,97.9072,1178,0,6418.15,,0,unknown,0,305,Low Liquidity
9CS5Gwk8m9KHoESFMsY6XWXGuhznP3vXmRNQpzUypump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
9c6cecJavALyer9nr5kryUpUjvHAXcrQ992N1tyHpump,ok,0,0,92.7852,94.6201,3949,0,4430.43,,0,unknown,0,447,Low Liquidity
8k1vZC5iv7sYCkWeecwPXhqfHQswVB5UXcdyubnPpump,ok,0,0,84.1837,93.4968,3331,0,7562.5,,0,unknown,0,1,
BcjQVMVXwUjsKU9mccvqiVog1gW5rh3gWhQnxxcNpump,ok,0,0,83.6659,91.4895,2413,0,7370.44,,0,unknown,0,253,Low Liquidity
AxNsMrNx3M45UgWyCdcfPGtzCUuMsF7Y3YoCJf1Epump,ok,0,0,88.8853,95.2939,1094,0,5547.92,,0,unknown,0,509,Low Liquidity
49JTBLngcyajewHqW3PhqNSbPf7HQN26esXWoV7Fpump,ok,0,0,98.3947,99.7255,557,0,5161.55,,0,unknown,0,670,Low Liquidity
5H6s17mooXuwtqq43Zyi2E43LkRgKf6yEo8fpMiGpump,ok,0,0,94.4156,98.1113,898,0,4958.33,,0,unknown,0,782,Low Liquidity
8uEoXw88ogvKahebfDzsedFCpGqAXo62WHCrr8zPpump,ok,0,0,93.8161,98.5316,759,0,4311.87,,0,unknown,0,1080,Low Liquidity
3Uy1XJzkhWP1P3xFHKVUFgiGCxthVGdWH9HPzguFpump,ok,0,0,85.8041,97.3072,424,0,2367.42,,0,"{'name': 'Pump.Fun',",0,2481,Low Liquidity
54A7rix3sh5n3hKpZ1VMABLAqrnod8PUCs5AXVsGpump,ok,0,0,88.0183,91.8025,5205,0,4984.59,,1,unknown,0,159,Low Liquidity
583QMhCFU7bsewfgmsaPR5jtfzska4N78XBYidmUpump,ok,0,0,100.0,100.0,3,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
2WVQwyqtr2SfaCmha7Ta5cnzy5YpCA8NHni9ejHPpump,ok,0,0,87.6452,93.8947,4654,0,9434.1,,0,unknown,0,1,
3hnxJuK7fNoBGcJVx6kTojZN5KHZiErxtwMRLyjzpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
H6QvmSwAEfpG2r7K7PJK7yCM2b42oWnWte7jZP6cpump,ok,0,0,86.7161,94.508,2523,0,6453.73,,0,unknown,0,1,
64yVrvFNZobUBn9khJ8LNKudCmmUAjPNxJuH2UYwpump,ok,0,0,83.4514,94.917,1361,1,4928.07,,0,unknown,0,51,Low Liquidity
7aNoD2ZmbPRwdYyEP8fpNLH8JVTqy29XRJGagbZMpump,ok,0,0,100.0,100.0,4,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
AminyTTRX9HEMBNFdB7afYPUjZQJ4tpAGvv1VRXzpump,ok,0,0,94.7734,97.7818,4814,0,3904.55,,0,unknown,0,877,Low Liquidity
2HAWTvXqqTUoQtqdXozebi5nQppc91s5wUwR58zJpump,ok,0,0,99.6657,99.9987,247,0,1910.44,,1,"{'name': 'Pump.Fun',",0,2923,Low Liquidity
4x7xoqc6ogyBpQ9jKAWRsNJnUkBzAmXsE7nTa3a4pump,ok,0,0,94.9959,97.4352,1467,0,5179.0,,0,unknown,0,722,Low Liquidity
J2ebYZEuoVMAMXCBBVEiZCEqEFTDmph9kPVsEEuhpump,ok,0,0,100,100,2,0,3040.56,,0,"{'name': 'Pump.Fun',",0,1,
CfuWKwkHn1qQE18eCx6iabF9c5nxPN9v3sC1sMH3pump,ok,0,0,97.0841,98.4711,1088,0,3964.95,,0,unknown,0,822,Low Liquidity
6zhqQ6cjUF7gcom8HAtcyQrucYyXx9FAmJ4WiqK9pump,ok,0,0,69.2234,83.861,9639,0,18013.3,,0,unknown,0,1,
tS5rx5g7Chf8EE9bHrjfVtjmL2hBCKG22tsw41epump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FqxcEjpFGKkLsPHfNc3fLtsrvRbE7L9teqpVeGHxpump,ok,0,0,96.0909,99.915,306,0,3226.31,,0,unknown,0,1143,Low Liquidity
2PPXgobaMfWxJf5iyznXsfwtskcYtaKc5aKKo9r4pump,ok,0,0,92.2967,98.0181,2100,0,7645.77,,0,unknown,0,1,
Avf8N2wuD2kVFTqaz1UDmQSRDhSMqxQaNxf6bGpFpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
CLC8aNAZ8PuSnB9YzYqHd784ktDSpMixzTFDxfvXpump,ok,0,0,94.1658,96.6615,3061,0,6081.27,,0,unknown,0,1,
qDfZahKZsESymCMHSceAnCz4wrg2vkacRHontZSpump,ok,0,0,40.8632,99.567,21,0,47.65,,0,unknown,0,50016,Freeze Authority still enabled|Top 10 holders high ownership|Single holder ownership|Single holder ownership|Low Liquidity|High ownership
HePWL5DPErqnTTT2v6bLWGGc49oHMgjoWNriDjARpump,ok,0,0,93.4255,99.0391,425,0,5773.31,,0,unknown,0,972,Low Liquidity
AoeAh1Cu2qBFVAPRuKxUkn275sTksT6nFWPrt8Twpump,ok,0,0,96.5556,98.6414,430,0,3506.63,,0,unknown,0,1080,Low Liquidity
GJCZPansrqnb7Rt3FYUb6Na5moTmwCr5MP862Cicpump,ok,0,0,64.3558,100.0,18,0,0.01,,0,unknown,0,21108,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Mutable metadata
CMceGRojbcCCzx4mUga5CKtekE4NEEZs1HfojyB4pump,ok,0,0,100,100,4,0,1828.86,,0,"{'name': 'Pump.Fun',",0,1,
pY6FfgosAdNAw8PktTy5JfTq4aLFuF43P53nrAjpump,ok,0,0,93.8568,97.4613,1385,0,4640.7,,0,unknown,0,413,Low Liquidity
EVdrCikJ5nkdfYZpGMUVazAkPxxePuvFp43hp88gpump,ok,0,0,92.9123,95.7747,3061,0,5430.8,,0,unknown,0,189,Low Liquidity
4NJg5b3YSyj1rapAmyqmJoT3eamQFL1AZFiH4Wfrpump,ok,0,0,83.6562,96.7084,1019,0,5105.79,,0,unknown,0,576,Low Liquidity
WxQ45oSzwFC2fdx3HRUKLD1xeJxuqP33wdkHh66pump,ok,0,0,94.3932,98.4337,1437,0,6246.42,,0,unknown,0,520,Low Liquidity
3bwShqmqNsoUsUP1sReD6vDGQdhDacC5e9xfTDzDpump,ok,0,0,100,100,3,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
ABHQGzXNoRbJ1sjUsCJ2TmTAo1uMx4EUpV1qYiSVpump,ok,0,0,72.4129,83.2895,2819,0,9046.02,,0,unknown,0,1,
GWjdTcfgXHKL6qqFQXQufYSTkcfEGYJRkbyYSA2kpump,ok,0,0,98.2903,99.4843,435,0,5571.79,,0,unknown,0,1155,Low Liquidity
EpHwoiUMALCGAi7YUhdhAqUkqzxmFJh6d1thrXgpump,ok,0,0,88.213,96.5225,2493,0,9159.01,,0,unknown,0,99,Low Liquidity
2GZq1BZEjJfXsf9UjjSnZj8pTpTRbLGP1tALsXrBpump,ok,0,0,97.8597,98.8119,1233,0,8731.25,,0,unknown,0,1,
CZRjWZmZqovS3aCxezPTM1BraGwYTNo22ixf4uxnpump,ok,0,0,93.757,98.7938,350,0,3359.9,,0,unknown,0,1044,Low Liquidity
AUVtwSnuSb4DkUixSKKa92z9BXrkRK3B1DvVQFTqpump,ok,0,0,99.1999,99.8207,369,0,3288.18,,0,unknown,0,1197,Low Liquidity
4ezU3V9TShRFBwoKWLdZJtUrDswnKnP7RsUv8HRNpump,ok,0,0,99.0192,99.5921,573,0,3871.88,,0,unknown,0,1086,Low Liquidity
HJnrVW8XfjAYkpKb5RjvUHufZ6WPRFWb89DtrL1epump,ok,0,0,89.7981,96.2461,1470,0,4386.76,,0,unknown,0,327,Low Liquidity
GKdxZqHe1QJutRAR4nGPmDKQxVkh1cPWHCWkrCJUpump,ok,0,0,95.4737,99.1191,738,0,5229.91,,0,unknown,0,952,Low Liquidity
ZvXyRA94MAWUetJDoeKqvma6921MWH66iYqRFpspump,ok,0,0,93.7765,97.6034,2020,0,5932.59,,0,unknown,0,499,Low Liquidity
G5o4Cn7BR1wjZah2fmx2U1HPEvmAEbyr5vgo691npump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
C9FTn7hQddPTmZQxvygBk2LVGwWriBvRGU4x2UEkpump,ok,0,0,75.1291,93.9278,4698,1,7733.09,,0,unknown,0,1,
cwihFmaqtYufoyjmHqS3XCMPH29hvUg92k6S6DUpump,ok,0,0,81.1956,99.4138,440,0,0.0,,0,unknown,0,22645,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BVhVgtWyywAXc5E9Yhx8AJWBnEz9nVYCFxQiWwKdpump,ok,0,0,96.5548,99.4969,400,0,4763.57,,0,unknown,0,1010,Low Liquidity
CWqbChwsUDdEipViUfwKsBbtVLWwqQzZRCVUuHMfpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
DNSD5bQEL527bwiTETxPj1aMGJYvruFbcrE61rF2pump,ok,0,0,83.2735,93.0175,2342,0,7007.0,,0,unknown,0,149,Low Liquidity
pMgfGRaCDD8dRfKSdXvaKTFxY4Xq5Gp8cn76Jvopump,ok,0,0,87.5048,91.9551,5875,0,4448.27,,0,unknown,0,336,Low Liquidity
ENFcR4n3TTSzwDLxuCst3dUq8HvA1czhDB98cj8Ppump,ok,0,0,76.6076,85.6366,7108,0,8285.94,,0,unknown,0,1,
9NA5n2YeuH9JLebT7xEcbXem4DfzSVbA5WAXbGowpump,ok,0,0,98.5533,99.9994,36,0,107.37,,0,unknown,0,2965,Low Liquidity
5QfS38mf2ziqK9bX37qLhSqanj3PqSDggg6ER8cFpump,ok,0,0,100,100,1,0,0,,0,unknown,0,26601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
91RJmFJDHaSiRJDyh6Khi5KEb7ae8cP5zyxBgA6Apump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
66hFf86vS4NU1ED3mYqA82bUuwU8PvQzH8S2Dffbpump,ok,0,0,99.8084,100.0,74,0,0.0,,0,unknown,0,36078,Large Amount of LP Unlocked|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership|Low amount of LP Providers
As3FEDpy7pE7KdimQZZbfBnBirXrwdyN1UCsENMjpump,ok,0,0,86.9848,97.4772,841,0,3689.41,,0,unknown,0,885,Low Liquidity
MoahWnsQPFtQUxmfkMuHYvPGLSFaZtNtH7gdynBpump,ok,0,0,93.9402,98.941,1280,0,5075.33,,0,unknown,0,746,Low Liquidity
CAe6jQ4czJkVkYfg44TinV7VWs8aT2yJPwH3Smvbpump,ok,0,0,69.1204,99.9981,186,1,6677.44,,1,unknown,0,3072,Single holder ownership
DUp2qMMGuACziKeyZRtH9cuKyqtYpqJ24iZg6tVLpump,ok,0,0,74.1997,85.7927,16567,3,16408.62,,0,unknown,0,1,
4pCn6rk4biZehcYeA9jiJbHoPsoGPQcF4aNeqwdjpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
92wuGwwgHHNCXMCxrPsWHsCsECcDAdxQzXeLq5rNpump,ok,0,0,88.3085,97.6825,1151,0,4705.36,,0,unknown,0,2500,Copycat token|Low Liquidity
BVG3BJH4ghUPJT9mCi7JbziNwx3dqRTzgo9x5poGpump,ok,0,0,44.1386,61.4807,38790,2,83968.98,,0,unknown,0,1,
HiDsycajDwZUrcw2y4mDCgbnZgu9kGzYFkumtJ9apump,ok,0,0,30.2351,92.4285,38,0,0.0,,0,unknown,0,6468,Low Liquidity|Single holder ownership|High holder concentration|Mutable metadata
GVLSg3T5wTBaL8ARbBCdu6DcKutB6h67hP4mJQWhpump,ok,0,0,100,100,2,0,1916.4,,0,"{'name': 'Pump.Fun',",0,1,
BhdpYthT5V1m5cV79MxVRqsqUEysAURmawBJJJEvpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
BWL1QKFPU4TDovo9ixctdxQmfjJtADLHCmQkrDDCpump,ok,0,0,97.8067,99.6014,371,0,3540.69,,0,unknown,0,1084,Low Liquidity
45PfAFkRYNAE8fHDrjPZAFJBNQXB9HZjQiiKzVZbpump,ok,0,0,91.3236,95.0715,2938,0,5058.62,,0,unknown,0,179,Low Liquidity
CqGDQdHr8sH5UZbwiBqoTCsQrhPMmURWH5JQMyuMpump,ok,0,0,99.1342,99.7716,423,0,3707.87,,0,unknown,0,1171,Low Liquidity
F4i5ygoFKKjgbGK1U9tBDxd4uZaJu3XDRoehUhoCpump,ok,0,0,99.2858,99.9859,93,0,1807.88,,1,"{'name': 'Pump.Fun',",0,1,
CoyryJ266kdZvgtHSwzjHKs2F16X491muo4ndxBqpump,ok,0,0,98.8922,99.6355,575,0,3466.86,,0,unknown,0,1111,Low Liquidity
F9cixsdmPvAUFWFvE6a5DStMNwgLKQHyh2ennyJkpump,ok,0,0,83.363,97.7182,1055,0,3918.73,,0,unknown,0,729,Low Liquidity
DMEqhwyzoNmRNjgsVPp596xLYMK8ecYTYFX4Zobfpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
H6oLiqcZ2B4ELbyViMuUjsH4KyrQBonfY3mRcQZypump,ok,0,0,71.3275,99.0138,63,0,3.0,,0,unknown,0,45293,Freeze Authority still enabled|Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
2fteQnh9Vzi3dxQCgf4gwPwEbbJz691ibiNCzk5ipump,ok,0,0,98.2212,100.0,19,0,1.83,,0,unknown,0,2999,Low Liquidity
GWda1y43ZYmNXRr6A5y99xXGqhumc7yW3YJE28vFpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
EgH7MSJtKwR4Daukq5aCzXxwduwetgvGzbzKMJwapump,ok,0,0,100,100,4,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
A8XqsH6D8aMaKQnK64f8eGA3ogiRD457seLHwnb6pump,ok,0,0,81.0203,92.3011,3033,0,5636.25,,0,unknown,0,1,
HPbTnpxK2Xa4GXaWbppRY9xGsVCLkigbz6QzfEirpump,ok,0,0,92.3145,99.1494,540,0,7046.03,,0,unknown,0,907,Low Liquidity
8tPYz4ZRmzycYu35R63AGEFvQFJTryYTQSixbzZypump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
EB3fE2oAjfY3w84Cif7A9mdGZbH38e3kW8YfTKwtpump,ok,0,0,98.0695,99.8815,279,0,3101.65,,0,unknown,0,1221,Low Liquidity
HPEuArjrUccrXWZhcQUhC2nhN7XgGyaogjy4BLN8pump,ok,0,0,85.3434,95.5836,2019,0,4757.44,,0,unknown,0,116,Low Liquidity
6nytSXN2EdktHumxqurGzSpV3zJQ4UYq6MeygB1gpump,ok,0,0,95.6331,98.8257,656,0,5310.62,,0,unknown,0,991,Low Liquidity
7Zot2U7xDcjH6Hxs4geAUbFkWPpJtAtqxdMRUghSpump,ok,0,0,93.7301,97.5723,2684,0,5146.25,,0,unknown,0,284,Low Liquidity
B3755QnrF5XPct7XTKCifm23rAqbaoJsekqLMgGZpump,ok,0,0,85.5163,94.9649,4655,0,9241.19,,0,unknown,0,1,
Fwd1Aa9LGtrsHDDKrYkpm81P7ct3bLxDiVK2KXxwpump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
CL91AXGBqTPjx8UUNF79JXnsemDwU6txRVNQvevspump,ok,0,0,94.669,97.2179,3687,0,13330.74,,0,unknown,0,1,
78PFcG83Vmf5zspcfTEHAzRKvqZ7hM7VEDqQJ8i1pump,ok,0,0,74.6409,88.9471,5824,0,13930.71,,0,unknown,0,1,
4dEYWwqckJdDFL2EboPmk9hwidqaK6zMZVFF6GWvpump,ok,0,0,97.5611,99.044,1618,0,20552.53,,0,unknown,0,1,
4S9LSJX35A7rKDntgBup3vjYkiaVUKWa3PRDJm92pump,ok,0,0,88.8756,97.6755,2497,0,6375.37,,0,unknown,0,1,
aVtFB2oEBizaDhuyuWYzLyric5gfypx18ZtpXDApump,ok,0,0,100.0,100.0,7,0,0,,0,uxento,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FwVNiTVWj4dbpX4UGXDJzfubpusvXSRTLPBCdZ5Kpump,ok,0,0,83.2378,93.7226,1715,0,5200.22,,0,unknown,0,163,Low Liquidity
FYPjWkmFNHX8nXx1pkfJuzwacQCVZ9HaVKiPJNgpump,ok,0,0,99.327,99.9004,272,0,3224.56,,0,unknown,0,1231,Low Liquidity
4V5AJRB4Wk1VJjeyRjErHoY9nhahM4FW3UdFKEHepump,ok,0,0,100,100,1,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
fDJVuPCzsi4pfc5wBEan5PEUDPvtvcTWm5gjLAtpump,ok,0,0,51.1156,69.7864,5961,0,17901.28,,1,unknown,0,1,
94mHGERTPtFqD1bxtJnM2RcrTrk4sg2SsJtVrC5mpump,ok,0,0,95.0579,97.4146,755,0,3924.5,,0,unknown,0,1016,Low Liquidity
GA5mzD7YSC27ELL9kXKAUeMxw7ayHwcDcocePDUMpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
7PQcDySCeAReAwNoqt8rBPKjbZqUnETmpbB62ZQvpump,ok,0,0,83.9128,93.3282,638,0,4768.82,,0,unknown,0,434,Low Liquidity
2vyPCxHX72KwLo2dTCTERH9fMVz9zHb7md51cas9pump,ok,0,0,69.0341,76.8479,14715,1,17680.89,,0,unknown,0,1,
CmMuw76YWxgyBtbs35tPMAAQKh3gMbG2abdDAZktpump,ok,0,0,95.634,98.8732,883,0,4667.9,,0,unknown,0,909,Low Liquidity
HKv9jA7VREs68BA3PZMREiwuQKzfLUjr9azgrzbNpump,ok,0,0,10.6271,37.7309,3893,2,118884.36,,0,unknown,0,1,
C6aKMB1myrBMUQYUnvsvuUnhJKVRAtiQ7EVgkkBipump,ok,0,0,78.9348,92.6989,2147,0,8299.35,,0,unknown,0,1,
8di77m3WgDZWyFgnaHbhJ9WvrETYxg3uxNaEhzs7pump,ok,0,0,94.3667,99.9891,158,0,5698.99,,0,unknown,0,994,Low Liquidity
FJvmeqEf8HkQVatYiMV57wN4q8tML1Hg5M7ze87Fpump,ok,0,0,96.534,98.5178,873,0,4179.66,,0,unknown,0,787,Low Liquidity
3SuQWfBeDCWwQcyPE8YYSKomeBT4MzSy3Nst4VB5pump,ok,0,0,99.356,99.7822,368,0,3570.46,,0,unknown,0,3014,Copycat token|Low Liquidity
8x1FwaLduSBF6VD1rHtbsdnv7SHaMvTAsomLNKZnpump,ok,0,0,100,100,3,0,623.84,,0,"{'name': 'Pump.Fun',",0,1,
2sjYUQhKVtgTTmRmxxJXb5hY3qc515rBzqJFrJJypump,ok,0,0,95.978,99.3896,382,0,5230.95,,0,unknown,0,1075,Low Liquidity
9qEJwC56n9YjppaQLjGcuQ39tx86DnkdVS5R9RDtpump,ok,0,0,85.4237,95.1396,3912,0,6672.19,,0,unknown,0,1,
4uWLsvqRTCNzFCsnSa7NqCPUEyCPqSg7rZme3J1cpump,ok,0,0,96.7523,98.7167,1291,0,5800.77,,0,unknown,0,886,Low Liquidity
7HiSM2hkmqzhZMLuKtGMWkhvDi2LpMBepWRFYjXXpump,ok,0,0,75.3356,93.9328,2048,0,6594.23,,0,unknown,0,1,
9FqgLV8f43AEqsLCi1FqmqCtacS91X3rxdLfFavwpump,ok,0,0,85.2019,94.8538,1187,0,6188.74,,0,unknown,0,1,
3aQDiWsibBMV5dtNVKSBp2yNveV6Junp7CxuWUdKpump,ok,0,0,100.0,100.0,3,0,2937.09,49,0,"{'name': 'Pump.Fun',",0,117601,Creator history of rugged toke
HeRWUhBXmQccMPt8qo3DwqmtrjWTwjxd9ejHw92Kpump,ok,0,0,99.9982,100.0,8,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
EU7ai241yUNtwvfakBbN8VPnCjmUXQv5uDzN3uehpump,ok,0,0,99.9719,100.0,3,0,0,,0,unknown,0,24598,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
FqgGhgQ98CCTEAwjGptHdMuBXj9CypCn3FPwGXM9pump,ok,0,0,97.2494,99.7375,270,0,3268.99,,0,unknown,0,1186,Low Liquidity
7utEBE4sDfXkv9snmPJnMY75dkianRmPTRdUR4ibpump,ok,0,0,100,100,3,0,989.33,,0,"{'name': 'Pump.Fun',",0,1,
57rnYikhsbsxPKb57NjSJctKiJQjYXSP338jphwVpump,ok,0,0,96.2317,99.1745,671,0,4569.69,,0,unknown,0,1030,Low Liquidity
7BRsnDaedNcpocTVFbB7vpuHJvDAi6rs5pL1Shyfpump,ok,0,0,100,100,3,0,0.0,,0,"{'name': 'Pump.Fun',",0,1,
82Ty8igUoYq54rh2ftJFmhLeiQ3cwYn1QqUpsHakpump,ok,0,0,100.0,100.0,2,0,0,,0,unknown,0,24599,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
JByzAidDNKxx2Z257uMge17AomzRuHP7U4EK52Vfpump,ok,0,0,91.4954,97.0688,1469,0,4725.79,,0,unknown,0,425,Low Liquidity
2MPH24cca51ZG59dDZu3Wwjbvqf3r9H5UM1uFGXVpump,ok,0,0,80.1541,93.1758,3353,0,6011.92,,0,unknown,0,1,
8zGjsa4j81DCzD9DbkJqhH4xXaQTWua2FcyfS7eypump,ok,0,0,100.0,100.0,15,0,0,,0,unknown,0,24600,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
5wTAHiuhtdwNnF4YegWbu1AqNKhAVA6QU8iAjwDopump,ok,0,0,94.1352,98.0189,3209,0,5771.27,,0,unknown,0,1,
8sUY1bHHNC7Ystya9cAKtH2RrLssaUfnj34kiyGbpump,ok,0,0,88.85,95.7992,1949,0,5787.59,,0,unknown,0,501,Missing file metadata
6dqAH4qnBtjDyHuGJZtLC4Ny8VMS3rxat2W6EgVGpump,ok,0,0,100,100,2,0,0,,0,unknown,0,24601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|High ownership
8SuMAjoZeLGaaekNHP235Dv4soXsrcseFXefT3A9pump,ok,0,0,66.3013,81.5044,4223,0,10614.76,,0,unknown,0,1,
CcTxy8iD42BR4PGA3MV3SdMfa8snn2rRgvXJfdDypump,ok,0,0,85.6007,94.747,3378,1,6561.19,,0,unknown,0,1,
78Fu2kKqCtZ1MkLkwTK5XwqxhErpv7971DMYfL3epump,ok,0,0,87.1738,100.0,22,0,0.0,,0,unknown,0,3100,Low Liquidity|Mutable metadata
312E4zu9DsWfoU1j4EZd7yrwQZuZZFv14QZQePzxpump,ok,0,0,79.9968,95.4786,608,0,3844.65,,0,unknown,0,610,Low Liquidity
7K3U84zcg3kvNRJJ5nYWi263a5WhYsjET9ULQJ1Mpump,ok,0,0,92.9873,98.2531,1218,0,4316.79,,0,unknown,0,739,Low Liquidity
H6QCVKV7eSQn5XTRvSPyrZnJ54VgK6pJvHcWR5xjpump,ok,0,0,100,100,3,0,7623.12,,0,"{'name': 'Pump.Fun',",0,1,
AX5DwdXKYXEdzoSDMcCpVNiHxh3jw9WTswyLPkmcpump,ok,0,0,100,100,2,0,0,,0,unknown,0,26601,Top 10 holders high ownership|Single holder ownership|Low Liquidity|Copycat token|High ownership
AZUb9UB4MVbAjoVjvJ7EDN7BPijAmLgcddo8gTEFpump,ok,0,0,84.3215,93.8908,1274,0,4656.13,,0,unknown,0,425,Low Liquidity
iLnbZKJkV8kYNnEARGWQWpAtwC56MXNrdLbsTAHpump,ok,0,0,91.9663,98.5435,270,0,4286.27,,0,unknown,0,3127,Copycat token|Low Liquidity
4skeYAEsqCfceSdUw9a8tikwNqKeNcC1kew7ufVApump,ok,0,0,96.1247,98.0348,2100,0,3867.93,,0,unknown,0,704,Low Liquidity
EPLWNRkzRUuuWJA2NuvDnamgkFrvXg7MmEp7BowLpump,ok,0,0,91.9278,96.7849,1555,0,4415.23,,0,unknown,0,489,Low Liquidity
