address,exists,owner_prog,acct_type,mint_auth,freeze_auth,supply,decimals,token2022_ext
8nQtmv1ipzUg6VrafDUy38M122DQ8vXNEGJiZtUapepe,1,SPL_TOKEN,mint,0,0,998709405724436,6,
8nR16NKFXJQsV2wQNCsN44nZZfuDgZsA6B8DnMDFN8p6,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
8nRNRkzvSjc9pPTGQFVwEcaGQsBSwoF7YTxq4pGbeNuB,1,RAYDIUM_AMM,,0,0,,,
8nSPrPVNkQmwiiLSsWhxadsegR8T6EHwCsgKnmxwZnoC,1,METEORA_DLMM,,0,0,,,
8nSQjm6SotxGDGkgBccKchRufynu5KRPBGkBEN4dDk2n,1,SPL_TOKEN,mint,0,0,992524999360807,6,
8nT3gWi7n4HVxb8whGtqujd39TgRJSzTpnKh91TDeKf1,1,ORCA_WHIRLPOOL,,0,0,,,
8nTJvVeeQf4n728YWqBF7dX6AoUhqGnxhtuHPQDBEWGJ,1,SPL_TOKEN,mint,0,0,562068407217299693,9,
8nTeMo6HzwL8wRCpZpd8Z9aeCppCwAxxqtbT53rDFARb,1,SPL_TOKEN,mint,0,0,4420490400540508,9,
8nV1A94UnmoidK3ujRMmxdgBZzeJTrezz4Hd2nRMpump,1,TOKEN_2022,mint,0,0,999090326541994,6,metadataPointer|tokenMetadata
8nVQ7BvCKYQTAizgeSmnWkvGWMAUFKU6rk5UMCQNkWz4,1,RAYDIUM_AMM,,0,0,,,
8nVwD65nrxaifMBkrnvSM188tschhBfmkE4mwAgEqNAY,1,METEORA_DLMM,,0,0,,,
8nWsGT2ezCHtDpZbvwSPQrsh621TPrkmzipfq3EFK3WD,1,Eo7WjKq67rjJ,,0,0,,,
8nXMDTypkavL6HXPYKCrg1cAxDkWb1E8ce46VMNmHTSK,1,ORCA_WHIRLPOOL,,0,0,,,
8nY5Zhyp3HQT6EK8rkSecwoLfpAjNzAsP9nWmV6Chyae,1,SPL_TOKEN,mint,0,0,757081177321594,6,
8nYCdP1pG4aaYqEs4kqwixrfngN1Zh3kW5LEojHoHPJJ,1,SPL_TOKEN,mint,0,0,497152249850,5,
8nYERY1t8esBPgHYCLNyoAJviUBvK2dNf3FsuFgcxsjb,1,SPL_TOKEN,mint,1,0,104868055225,1,
8nYdkS3pvJ33WrwysJAfEzzusbd6rVGpm32XgZfezm8j,1,ORCA_WHIRLPOOL,,0,0,,,
8nYkSPhu3PREFamMK2kcxnCEnpLQL2rL1oAFfkpGuSEq,1,SPL_TOKEN,mint,1,0,9717251175999055,9,
8nZZoqBYy13LcMiso4ZdNLRK8BpymJAbyfVdZ1RcEBAq,1,SPL_TOKEN,mint,0,0,9939713277821369818,9,
8na1mkw9XH7mYHMsK36P8UNZFtU39JqypiSwoUV7YiLt,1,RAYDIUM_AMM,,0,0,,,
8nanajp4jB1jVqkU4mSECHcfhCQpiEVEBcokYaZ4CmeT,1,SPL_TOKEN,mint,0,0,9758230853,4,
8nbVBUmW4Sw6kAAYvJUTwmDfNHJEn7sTRe7EmkKAv9Gv,1,TOKEN_2022,mint,0,0,999999998927000,6,metadataPointer|tokenMetadata
8nbpibe7rzijZAJuNyJUKfD6aNvfkcxxJugGZVjMiJtq,1,METEORA_DLMM,,0,0,,,
8nd4Mf3dpKvTEZ8wVXVWGhocwU8XrB34337zFwyAATDy,1,RAYDIUM_AMM,,0,0,,,
8nd4heHDQ4YyrkZF6jgRgK74Ttvgp14GjDuUUNqmZdD,1,SPL_TOKEN,mint,1,0,104210424348127827,5,
8ndep2d3EMZ1oi24R7taDCjGmgYtZcoVqusvisckXYhE,1,SPL_TOKEN,mint,0,0,4999999524702013472,9,
8ndh7VW8zob4pA8BmRcWNpFBex8PASpCxvBxJxqAuVnm,1,SPL_TOKEN,mint,0,0,9900009698150,6,
8ndodHDzXu5H7g8Bb5Xj3YwgjrDh4TB7Z9GieP29jimN,1,SPL_TOKEN,mint,0,0,5167091058045692277,9,
8nduQGz9Nntkn4FqAei8Gjmck9iyyR4fqxadQZTLu8Bh,1,SPL_TOKEN,mint,0,0,53155352923586544,9,
8neq8UCYq7YRWcS9zB46QTZLbxXHoY9JWbi9u4mx6bdF,1,RAYDIUM_AMM,,0,0,,,
8nfL1LBu8Vi19JkNHwZZu5NJAKzQ49gT2yus1tpGU1qo,1,RAYDIUM_AMM,,0,0,,,
8ngXh7AAqbFZ4MuQwGPjCtgkr8d2Q5ixZzxcdxsEpump,1,SPL_TOKEN,mint,0,0,999798375363973,6,
8nhBuEMHmbMW6LhYFHmSjzmLBvtTe3hVyuLYxjvvntFp,1,METEORA_DLMM,,0,0,,,
8nhCQiDMGJrX4Zutcmo8ETaTxoQtp6XpoDPPWJ4kt2oQ,1,METEORA_DLMM,,0,0,,,
8niQsvsagE6VWwBntfrXyuNAkXc25UGoA4NYsthiB5yq,1,METEORA_DLMM,,0,0,,,
8njByhMvEFcAEeUdqWEi6piZAHzCVxDK4FgKHg9g1s3E,1,METEORA_DLMM,,0,0,,,
8njP6dWHiVCtZ2vCNSZgFQDXHpic6XyhuTBu5NtV3nNw,1,METEORA_DLMM,,0,0,,,
8njSYh5nkVKwBqVeW6JeWeX3V9CBh1oT6Rm3v5oLZPdd,1,Eo7WjKq67rjJ,,0,0,,,
8njanRENwYFsp71c58vTnBMpHFgGK7kdnMc5UGrj2bNs,1,RAYDIUM_AMM,,0,0,,,
8nkJivKEuynsVDtg9U8urcXYXVPFj4kzL6zrWEXLigB8,1,METEORA_DLMM,,0,0,,,
8nkWYATdUFEj6mvQoZwjHpJ3HmjxKq5qFLVyXEjW5yq4,1,SPL_TOKEN,mint,0,0,80111643928224168,7,
8nkp3tUDqvog8rJWCBQjBgw5PJEFV7BQn52hDi3ZdvFR,1,METEORA_DLMM,,0,0,,,
8nmPR7XqH6zCiAwETaosRpPzVeHyEm6dLLF5bUaaNvXt,1,RAYDIUM_AMM,,0,0,,,
8nmY3qJGNF7t2S6MUz6dxoeoFCzvXLDnMJXRqTSPBcsm,1,RAYDIUM_AMM,,0,0,,,
8nnhebmMVmkLCjrEtrhsBsdhZSat4D6ccvT3AvBsrjxC,1,RAYDIUM_AMM,,0,0,,,
8nnsjKa4LmaStGxBvdWE2Xwyep35LAQ1FnMMC7JuBC4V,1,RAYDIUM_AMM,,0,0,,,
8noe38PCxghbitz9MQKKX9H2HEygfZxymhFNEMsFKgMx,1,METEORA_DLMM,,0,0,,,
8nofDVZUps6C7RF8DaK293ih9fV5o5vtpDhQDteVAZt5,1,SPL_TOKEN,mint,0,0,739156289528907269,9,
8noy4a2RaC52JbFg7nNzTy1wXwMdkTFufHqUMemTVubJ,1,METEORA_DLMM,,0,0,,,
8np8DNc9Ew7krHgcdC42wyfYwbUGDB8gVxfCUAwHHNgt,1,SPL_TOKEN,mint,0,0,9726179550389000,8,
8npXLKHKio3Z1hUgdT3gXbm2vhsKNwSFDzhNEL91Uch8,1,ORCA_WHIRLPOOL,,0,0,,,
8npbXTu4oTNw3xrMGY1aTm4CtB7cMPVuRUCh3Wqj3fSW,1,SPL_TOKEN,mint,0,0,966768471351122826,9,
8npdwWX2BR39kcFLtTJABbcjNq7NWQvipfqxgsfk9mTX,1,9W959DqEETiG,,0,0,,,
8npem51QNkh4aJrirr8XikBeJ4X9W5R1JCe7oDwrq5ng,1,METEORA_DLMM,,0,0,,,
8npnW66oxHzr1iUwEe68ucgKXfXQHcewooVuMQkzVH5L,1,RAYDIUM_AMM,,0,0,,,
8nptcFQyFFFdwPMZUcwdLHXrYDySnfLNKhS8qG3Kz8ee,1,RAYDIUM_AMM,,0,0,,,
8nqxnuKCjsmjiPHRyhMAMQG6fcFQHW1LKKZZv1qZDWus,1,SPL_TOKEN,mint,1,0,100558239220245229,6,
8nrYakrwttsAdjDwnBHYyFghtLj1BbueQZYK6txhXm7p,1,SPL_TOKEN,mint,0,0,100000000,4,
8nrcdMRkiH4U1ZgeFCMvGvdorjsCtFPT3zfTq7qTyfpo,1,ORCA_WHIRLPOOL,,0,0,,,
8nsguaz8H47vae9fWySJimhP1ZLUAWJCmons6QHtGvhD,1,SPL_TOKEN,mint,0,0,7173685852467668,9,
8nt5iTWP49dhCb8GfwLrXaQxLGXUnvpfH8dwtL4NbpMy,1,ORCA_WHIRLPOOL,,0,0,,,
8nt8qU5oeXkDZx57kDCsS6wDrKqtaPWCce39GSGSUKw5,1,SPL_TOKEN,mint,0,0,997124586048957,9,
8ntYk4GjnCfCgNfKzYuxq8NmnHWWAQbigsBNTGpTaMLR,1,RAYDIUM_AMM,,0,0,,,
8ntr4ffhNmDAnpda2xr2KPjmnz26kKVWTBwwwUXdpump,1,TOKEN_2022,mint,0,0,992789440175995,6,metadataPointer|tokenMetadata
8nvh5JZmMEKg8jHLmu1iruZqhgMemCDW9qiM2XHtqrtb,1,RAYDIUM_AMM,,0,0,,,
8nvm3E7nitWd4qynkFrg1xc3TrJmHSYQqaVRFG5rpump,1,SPL_TOKEN,mint,0,0,998849492349722,6,
8nwdf2gc7yVj93GzWd7iHs6sC4qXdoLqFQmGNkojQKNM,1,Eo7WjKq67rjJ,,0,0,,,
8nx826bes2iHNwq5P2xuCkFWYTELye4qb6bkFYj5Ty1p,1,RAYDIUM_AMM,,0,0,,,
8nyRLsZ2GavnfH6rfkH28eRkoTmm2ja7PNEdW37Dk8LQ,1,METEORA_DLMM,,0,0,,,
8nzYtKcHZJhzAhCscGxsUK9kg3UCw5Truwik14HWsaXF,1,SPL_TOKEN,mint,1,0,9770074319992369153,9,
8nzbqQNgcQ9cDkW6te7M6xGBHAwP5GJXWQirtwgN5hu4,1,RAYDIUM_AMM,,0,0,,,
8nzt1BsmR4P7HbUtRSARFdXPQLhYPbW3rBvSq72rjCDD,1,SPL_TOKEN,mint,0,0,9973125821895057,5,
8o255p5LZS5mn7rkxWFPsCgajzM15fFULqV1ucHnDSUa,1,RAYDIUM_AMM,,0,0,,,
8o2ywzGfybq61a8XYqmZvwPM3ANsVTn1Rh1sZ1Jwm7Vj,1,METEORA_DLMM,,0,0,,,
8o3Dd4eUSY4xLari5Pc5aGpEwPvHnef7tNBZXMpD4iKB,1,SPL_TOKEN,mint,0,0,995269989746993,6,
8o3ZbfaxmSMJaVA9s1asEeLsvrSauQ3u18sTxFW8TQuk,1,RAYDIUM_AMM,,0,0,,,
8o47HJsvFAaUpAFTcJfDnbinjaRWRsWpphCXNpphVias,1,SPL_TOKEN,mint,0,0,9803673327497974979,9,
8o4i3quRQggU5UMQQLZiw9oXNwPEdTgYXrN45AUgjdai,1,METEORA_DLMM,,0,0,,,
8o4xKJDptG3xNQnYjYn4xBCTxv2Jwpq8AyzSA2AnqWuU,1,ORCA_WHIRLPOOL,,0,0,,,
8o5EWiQYrg4xqT4E1zTkMKBGMjjLs2p3cMcojWQfpump,1,SPL_TOKEN,mint,0,0,996465301318070,6,
8o5UqcbehZEHhqznhCyjrszJyTq7xPmzk5NUBsN4Lcnn,1,METEORA_DLMM,,0,0,,,
8o5bxmN7dG6MJL8rF6BqVFTwcjxKcQJmxriK8Drdbfwi,1,SPL_TOKEN,mint,0,0,4661974427342712057,9,
8o5cB6MgfctiMHw9DRux29AUdwUVxQUDZBfx1Kdmpump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
8o5ktLDkF6XXieWMYKwiWkCbvYwjxTx3UyuYQbb5nUJW,1,RAYDIUM_AMM,,0,0,,,
8o5ukd881gkDCvNuAD4rPgua7D8HzPZoscQkyxnU7RRS,1,RAYDIUM_AMM,,0,0,,,
8o66EVAf4u2Hr21m2tuRrPtEXFPLr8G8aL1ETStP8fDu,1,SPL_TOKEN,mint,1,0,31607974608362921,9,
8o6VBq6NWMPAvLHXkcouLZUkDkmNjzMsw2BDQgG16XDP,1,SPL_TOKEN,mint,1,0,671364107877452368,6,
8o7YACJjA1t4tw3XNT3wNTVDYR8jm8MhrrCQiKJvpump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
8o8YN18B9jWQt7hy7UMBFhG6C33x4DBhcFCk2w55pump,1,SPL_TOKEN,mint,0,0,986834227666534,6,
8o8wEAmY5QJH1BNhAnaqgZg53kW3bRT9R2WkqcYVjCCu,1,ORCA_WHIRLPOOL,,0,0,,,
8o9S3T5pE8A1a42apEyJa2uX2k7pw9qwDUL5oXeXjTko,1,ORCA_WHIRLPOOL,,0,0,,,
8o9cb922fQManCnEQrHn521xXJmm3FMSVTPc2jJjwgLc,1,RAYDIUM_AMM,,0,0,,,
8oAMWjwytiN6DiCLwNtNQ3HBVm7S3krgtvtHi639xFi2,1,METEORA_DLMM,,0,0,,,
8oAh42pX48pnpcdmPUPdqkcgfdyib3eVaSbQQPUycjs3,1,SPL_TOKEN,mint,1,1,1,0,
8oAiUkC1gpr4Tuz3ZA7YUntWE47sop1fYmGWo4Zrpump,1,SPL_TOKEN,mint,0,0,994137759082801,6,
8oB2hFNwXeUkd288nQpUBjBFqbzH2PLL8c8t46u97b87,1,Eo7WjKq67rjJ,,0,0,,,
8oD721crRp8YTSj6RoUgqeugNrU9sg8xd9Qv9jBmpump,1,SPL_TOKEN,mint,0,0,996422479046811,6,
8oFHYzCdUSTefAcfKzujUQBWC55dTx5w6U4P7u2zey19,1,RAYDIUM_AMM,,0,0,,,
8oFMtATdbRHGCSet1d5ykeLB9PgeZMsCkUeT4pZ9XVFq,1,Eo7WjKq67rjJ,,0,0,,,
8oFtEe7d48q9eUr44gJh6aywnct3pgjQMh3aL63uwKXU,1,METEORA_DLMM,,0,0,,,
8oG3ev4YRw5KMAuhTrN6sm6Eh2EoPyGMKw3q3URJ4Jmv,1,SPL_TOKEN,mint,1,1,8838944131612185656,6,
8oGLKquRtjM5YZAZPdU8x5g11y9c3E5VWBwSx2UjvKYw,1,SPL_TOKEN,mint,0,0,54907399115,1,
8oGXRLuMYi3ENwdhuHcE47Lc4BKduTadLkBUpiZQN9Ug,1,METEORA_DLMM,,0,0,,,
8oGkGnEvDqYdm264DT3EuwpPFyLjpwst52y33DigV1zo,1,SPL_TOKEN,mint,1,1,782162765296457580,6,
8oGnsZdxhqjk7GfJfeAPaUanbFWaZFG4JgUySnZZr1q1,1,RAYDIUM_AMM,,0,0,,,
8oGtLjc1KhrjbALQBGJiyeqUtfnUcVz99aK6c15BMWuG,1,METEORA_DLMM,,0,0,,,
8oHNhR7HTWB2pjeuEQayydEUn9w5eLCYHiHqhYVx1PFs,1,Eo7WjKq67rjJ,,0,0,,,
8oJ8LojXg6SRyuSV6zvPmaccJ2bCEU7Uj4r4Faayrtkc,1,SPL_TOKEN,mint,0,0,995986875189891824,9,
8oJJYn1Vcp2TYvpmiTBCW5qm49ePw6FCR5ncgS3wJjAt,1,RAYDIUM_AMM,,0,0,,,
8oJKSeYUbDeXw2chk2f9R77iFCTpYUNyTbTbCKL6VCvu,1,SPL_TOKEN,mint,0,0,10000000000000000,6,
8oJkhFkAHLPPzmyYrTtRCmoTYPSm4NKWfkaGUgy5AKS8,1,ORCA_WHIRLPOOL,,0,0,,,
8oJxWUdExZvsRz7otHnAiPqvuepJ2a5ux2o1tCgMpump,1,SPL_TOKEN,mint,0,0,998470516817633,6,
8oKd4DHqTnMnqaCWbdTPxjix7uFkxFFnpDbkwDkkkyJ3,1,RAYDIUM_AMM,,0,0,,,
8oKuy2EKoxvB2NPiAeeDi3rm3pop5nGZbzxGEfY73Uif,1,METEORA_DLMM,,0,0,,,
8oLE6fG6o1tLve54JwY6BxDfQMsCwN35wfQ7LdsLMpc5,1,SPL_TOKEN,mint,1,1,5000000000000,3,
8oNpJ8RaXYMG37sWv61YrL3XrAmm3RxVpxixpVAvpXCu,1,SPL_TOKEN,mint,0,0,99419624341849165,6,
8oPRCUyR1xMvzjhwzrZxn7CTWrWmmP8Wuny78sku8jPF,1,Eo7WjKq67rjJ,,0,0,,,
8oPv4P4Nf5n5bf3s1EHuZKpKTv5wbKp4zsfN4E5WazVZ,1,SPL_TOKEN,mint,1,0,6374551236111315850,9,
8oQhtAxcsu7JDnKkukFK4iJHFidyXeEPKHXAB8ZMTjfm,1,RAYDIUM_AMM,,0,0,,,
8oRMF6gef43voJdy6k1pz4vTEUXHDZrKKb7eFGxdv6BT,1,RAYDIUM_AMM,,0,0,,,
8oRNwNXgV6DeeNA3k9ZRnBsxRRX5mnEoqFTNUqxV5fiR,1,METEORA_DLMM,,0,0,,,
8oS74mKfF1ZjY7wtD4VAkNufGFJHNxeSNnHxsap94U86,1,METEORA_DLMM,,0,0,,,
8oSgyo9GQRKgMmA8HaH4zBs8bd3aHUnjxBLmAoMW3fjA,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
8oSym7ksitdzNH6om6kCMr3vagKUpxjeF3ofCMMUpump,1,SPL_TOKEN,mint,0,0,998769293558734,6,
8oTnn8nE9Ktko9Q3NTJaLz8GYsfj9vdqTBfVUHeNcqdd,1,METEORA_DLMM,,0,0,,,
8oV5hi8spMtFdxNP3jsknc33bCQA6FZPnGqsXrz1TA2k,1,RAYDIUM_AMM,,0,0,,,
8oVX6LKYA9kEbhgetpVkyWgTN74cfz1sxpL8tM2cat3z,1,Eo7WjKq67rjJ,,0,0,,,
8oVdyAKWTjEgtwU6NrwkhZCaGcc1JKmUs5LgF1VANBDp,1,METEORA_DLMM,,0,0,,,
8oViGKb77HxMqFP3rrxuFbQHevyqhctERqxjMLDHpump,1,SPL_TOKEN,mint,0,0,997773309947265,6,
8oW1kZ2xWNmpE6Ruohq9ceqpUeHvuuYnEkhSD48kvS5S,1,METEORA_DLMM,,0,0,,,
8oWF6rLNz6kq5j52NDYT7MFQens6k1s5apsFDEoVf9Xs,1,RAYDIUM_AMM,,0,0,,,
8oWXJYC29yJfZpCyiFi2JyRE4R7bvsZFVeGB352WaC4k,1,SPL_TOKEN,mint,0,0,45355275162783361,9,
8oXHf1bsHwHZBjdYdRomuDYxrdn77v3PTNZ4exc2pump,1,SPL_TOKEN,mint,0,0,999999999986653,6,
8oXcmXQZXJ7mwNdgeUmr7rWEPAxH6Tw8VW2AQY7ddxLT,1,RAYDIUM_AMM,,0,0,,,
8oYAzsKg1q7G5Sys4rUWKV1Bhag7sFsX68c2ZFo14bLy,1,RAYDIUM_AMM,,0,0,,,
8oZdXc6eDffFfHz6nbCXMqJzPYXz6TcTvNdqrWK2uB5b,1,SPL_TOKEN,mint,0,0,31446156294800,6,
8oa681SYwFtVQV29VbHjDtAHpGDE7wjRiSJXb9XZtuhb,1,RAYDIUM_AMM,,0,0,,,
8oaqwLABM5vscmNWQkMRNUoQ653fED8yYazNjbTHWUEa,1,SPL_TOKEN,mint,0,0,94396013314743,6,
8obD69qDVrxVBCydT4BJTob7HrweKsKc7zZCnsLn9yaf,1,SPL_TOKEN,mint,0,0,822409717165988660,9,
8ocKPbVxD1mVKBXWXw635zwhK2VNfF4jcctziJse8wFD,1,METEORA_DLMM,,0,0,,,
8ocw313ch4zcG5RQ4yVq4iCpVy65TNqrdqDCkpqYpump,1,SPL_TOKEN,mint,0,0,995208290397250,6,
8odCwAiNS7WDn6z7YXSHy1qVHTrR1AXNGHBdtvcH1vka,1,RAYDIUM_AMM,,0,0,,,
8odE46QbSQcDcBumaR4K3wT8pPz1erQa59nt2eVVq4px,1,METEORA_DLMM,,0,0,,,
8odnqwCqNVQ4UrYmYgkWPuedBr3yEMWY2ZBhtNW7jrCu,1,SPL_TOKEN,mint,0,0,966056999644386,6,
8oe6vr1Lsseud5diUwT9xBm8tjxcJ11K8y1katMZWacv,1,RAYDIUM_AMM,,0,0,,,
8oejcZxFxTLktAryTxr9YmPYGfmHRFW2QHAou5WXPxXz,1,RAYDIUM_AMM,,0,0,,,
8oexUXYfKyJKiSpeJoUL8qVpBEJ3yszZPVcKewuF5EmK,1,METEORA_DLMM,,0,0,,,
8ogKrqm6ZWChpGjysSFXe1fexfjWQAREqA9Fw9pwpump,1,TOKEN_2022,mint,0,0,988239055629336,6,metadataPointer|tokenMetadata
8ogenNEC6Ye1H8NdqSzVWZP44a2fkUewq9qjv8qUbzKV,1,SPL_TOKEN,mint,0,0,923838773695925214,9,
8ogtWNJ2u4wZcn7scZR9TmKzrQdWLYe3rENNFeDBWm1W,1,RAYDIUM_AMM,,0,0,,,
8ohG34gskAYfN8kRfQr2Rw4JW5Kmoof2tNdHoNxQs4SS,1,Eo7WjKq67rjJ,,0,0,,,
8ohVchoScsH4vRkgrX1rNzPZsZrBcp8WphYPuDUMpump,1,TOKEN_2022,mint,0,0,961031122206436,6,metadataPointer|tokenMetadata
8oiPhiFrmXS93iC98M4ATev8emQ6XGtf8pz8sntbbqGt,1,SPL_TOKEN,mint,0,0,9853584340527249,9,
8oiRPaYDF2VkBYfB5A7rieQ1L5x7MnXGyK8Mkg5Ubvog,1,RAYDIUM_AMM,,0,0,,,
8oim2EhbqK1wLGBP6snuAJW59eyWa66ZXqNS8BnZXXTa,1,SPL_TOKEN,mint,1,0,9399,0,
8ojDUMD3br6nUYS4XDVcTUFcZAtPZxYUUJQAfDKcPHWv,1,SPL_TOKEN,mint,0,0,996096953310834433,9,
8ojLz4XJwvAG2HkoKiEH6zbBMALBeSrtZa6RrBZZonCZ,1,SPL_TOKEN,mint,1,0,499979499535469037,9,
8ojVTyzo1gdK5oTTyhCHBPFspET5rHAxD1n25BmHZH7N,1,RAYDIUM_AMM,,0,0,,,
8ojWF8SBM9jGLqC5cRyZXeQbM2vyxaCj2K9AYos3vbH5,1,RAYDIUM_AMM,,0,0,,,
8okDhVMUYtVtUkWPBMR5tcAyzScyZLV5Yas2WoyhSf61,1,RAYDIUM_AMM,,0,0,,,
8okQNFWYm7fx9TWNPbNRmUuNLcmp4Arf4kyy7nzUR4wj,1,SPL_TOKEN,mint,0,0,9880585754604314,6,
8okS3wtsU36aDzeyMMu5gzP7UaYU5p2a2o3sXZm4d6FQ,1,RAYDIUM_AMM,,0,0,,,
8oko8PaBH9aFfn4xSj7rULoUeWYYx5BayJ7Eti1Z4Qca,1,Eo7WjKq67rjJ,,0,0,,,
8on9buWs1hyqQRSriRzTbz8vosqXj7uLx4AeUdAnC6zB,1,METEORA_DLMM,,0,0,,,
8onFpacotPw373bKgP4k7jUHpS5u6DGdWycuU7WRwWn9,1,SPL_TOKEN,mint,0,0,11450035375953868387,6,
8onrfmbwxa2X5VDYURmHgir6tsrNgy59XFSdJ4Ny5BA9,1,METEORA_DLMM,,0,0,,,
8onxRa6ufXWTMS5k43i83d23s7WUiWiwAf7FiybcPMQ5,1,RAYDIUM_AMM,,0,0,,,
8oof2MhkquZVoXkR8gdyM96syakbFj5LHkGYwjXjKtSV,1,METEORA_DLMM,,0,0,,,
8oogRMhHQsFy8cFw3UGcvU9WXiiQxduBKGhrYTsXgFpP,1,METEORA_DLMM,,0,0,,,
8opDwrNSg6Nuv1qef85n88hdGuKeuf94yaGUvUDBctTi,1,SPL_TOKEN,mint,0,0,10000000000000000000,9,
8opnQiy4H1iMfdFiL4PkgBPSRhK78fDrW7fGVZ9Pa2LM,1,METEORA_DLMM,,0,0,,,
8oqbXqQG58PwRv3K6FAzYczC7tULbTyEb62j9F5caBXQ,1,METEORA_DLMM,,0,0,,,
8orX2fuL6FmgoZXoHBK5eFX5WYCYmHsm1ttWs8iQzqtS,1,METEORA_DLMM,,0,0,,,
8ot2tytHZ261ZpEAiRcjnT9xe24adGBGWJoFXDhdPgMz,1,METEORA_DLMM,,0,0,,,
8otDSGMbgj5dFM1m2jGwYdgj1MdphL8DSEXNNWzEoZRf,1,METEORA_DLMM,,0,0,,,
8otEt3xiejoabaxqfryTAH74MkHCEqNG3wKqatNFJAn8,1,METEORA_DLMM,,0,0,,,
8otGo2J4Et8kXALWKU5QTd7aX2QMQ93BgX6H1MtZXw3z,1,SPL_TOKEN,mint,0,0,990636577522025,6,
8otmJ65ibVXpkSX5jSD5PVuBdebzkmXXKKDNPotKNuT6,1,RAYDIUM_AMM,,0,0,,,
8ovMm12GiXZou5QzZ8mzAJJ9xhoPXBgYfLrMersRKG3F,1,SPL_TOKEN,mint,0,1,153531433570047,6,
8ovu17eMhBFsN1Fv6B6SZbHz4K6EToQk6DFYZLdPz6Zv,1,ORCA_WHIRLPOOL,,0,0,,,
8ow8quHTk5d9VPe2JPpfzQUKM3FPhs4hKjBGiFwsF5E1,1,METEORA_DLMM,,0,0,,,
8owa3h16Ds17sGXMRMsK7FuZ7Z4xfNR2YvGcR83qpump,1,SPL_TOKEN,mint,0,0,1000000000000000,6,
8ox5sWDfRAHh8LwzRkmYUQw6MfzngVLgtgEmWJaBxQDo,1,SPL_TOKEN,mint,0,0,920781906576772,6,
8oxE5dGb9wNh7vuhEurLP4LNkpKXtXLbVmxpX7acjoC5,1,METEORA_DLMM,,0,0,,,
8oy8FDB54D5qV6c1qrB9yPFT2FLLF3AGrHBK3HFAkYEu,1,SPL_TOKEN,mint,0,0,958364390150,6,
8oyciuHXihhYfKfJ8iW9eCQeqyCfwbxDXM8Bic1kdXsb,1,ORCA_WHIRLPOOL,,0,0,,,
8oyuX7hFgn5ZvQxaS5fhD74gBPaPzyqDsSh2DxuBQXzm,1,SPL_TOKEN,mint,0,0,961956425149917,9,
8ozeBQaJjxjT9UZAigvLjktXFRLSpfwhD29hksaes4Ae,1,SPL_TOKEN,mint,0,0,900760509201704,6,
8p1sUV4gyywU7CbTPLgnrqZ3cNbDQFHgQNFiHCZGANNA,1,RAYDIUM_AMM,,0,0,,,
8p2BFBq4kbqSXWZGUB5LM8Mry8z8yKWBSdCzMt5kFSdf,1,SPL_TOKEN,mint,0,0,4499193223308600051,9,
8p2HuMsiiDA82gACB1bwA45QSURpU8JxzdFbTwXkpump,1,SPL_TOKEN,mint,0,0,997979573825290,6,
8p2kBLkyV1V9BeTABpU1QvpvVgVggtAryMdPrUwNij3o,1,ORCA_WHIRLPOOL,,0,0,,,
8p3hFKLBuAZTS65v5KuzrVyCenPFaj5Zigb2ZJdZmhLa,1,RAYDIUM_AMM,,0,0,,,
8p4bRbSSnZhp2WadQrXGptzTC2i1saqjUke3acL8uQGP,1,RAYDIUM_AMM,,0,0,,,
8p4uSqnJ8R9zqPRfbfqk6z4bVUgPNwmbN2Z6Tki3nRWv,1,RAYDIUM_AMM,,0,0,,,
8p5fX7tMRT8oStPxxdqNdA6ybXEPYs3fJpBicQLctBHX,1,RAYDIUM_AMM,,0,0,,,
8p6swFUd4DcaubuMrD3HQx3K8HMUXFuC1vSTbMhF7h3n,1,METEORA_DLMM,,0,0,,,
8p7K19gcf7YaqjKqK2tEVsAtx5i2BqhzzQn9iEYsjXko,1,METEORA_DLMM,,0,0,,,
8p7SxnBgw9hghfKnADeKGXDUBDm5L3M24Zd1yzXPuu7m,1,RAYDIUM_AMM,,0,0,,,
8p84JMNpcQaS36un2XL73p7wKCQazucCDsUjyGF2ttVJ,1,Eo7WjKq67rjJ,,0,0,,,
8pBXTFwc63rJkTRRgDQ884sJmKZ6d12vTCKLS25GTmDi,1,RAYDIUM_AMM,,0,0,,,
8pBYs9D7vR8hbZD3LzHY8NHQNK5e5ZKkLdQvg29GrVLf,1,RAYDIUM_AMM,,0,0,,,
8pBc4v9GAwCBNWPB5XKA93APexMGAS4qMr37vNke9Ref,1,SPL_TOKEN,mint,1,0,470432168,9,
8pBiZt56tz5ipX8CtixDxTzyLgnQDRKfFmn1Q1Turqi4,1,SPL_TOKEN,mint,0,0,271799925,1,
8pBx76ryqNjRdubMxhy9WWfPhGpcX4jMzCFcB1VcAdzT,1,SPL_TOKEN,mint,0,0,428777050046636,6,
8pD3TyuR6JHR8z6wSvCeUmqqEbajZMYWtJzC2JVXJKP,1,SPL_TOKEN,mint,0,0,9213083361,2,
8pDRddVJB2KK1Uqywni67nUyW9ZrKn94uhEV3mMh2HzQ,1,RAYDIUM_AMM,,0,0,,,
