mint,creator,rugged,score
BagRaxgBcE6b8kTvakZ2mcaX4AMXk42uLBcP7RW3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,36096
BavQwE7ResVDtbCmcBGnzPEFCqGejB5SatyUaqcMpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1098
Bb5VbXeoHGrmddNAAFvoTUucTEHsmC4kpVfnNxVSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
BbQbAoML7FJTyk45N9hXdp883NzB8WvHFCesEeAppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,239
Bbaj9k5S1Us2RepTMrejjaPYDtLdmqGNZT11puQCpump,,False,457
Bc7p8FNGrMzdraTJRUbed1z7FA6ZArSXhCvndL22pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,988
BcjQVMVXwUjsKU9mccvqiVog1gW5rh3gWhQnxxcNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,443
BcrrsA8ictWnY6aZVRS1cTnJ6JxoLHBntYuawpvmpump,,False,24597
BczBHAJ7Q4bCZJDyyrwFFrgyYPg2KN91MG41LsxDpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1292
BczpzyFFQB7ydB6A1pQeHDmtja2zcxk6NzCUK63Vpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1011
BdNKUUo8vnvdhwi1Ejn4PXNfeeQF2374hCK3m91ppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BdYqxVbfofR5SrwwDdMhf6P7oGWQnbydFjY3ySpppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BdZ166jQNf7dzRKf7ZTbwKZVFi2unfedjcJs31Tipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,299
BdhskhNymvECsP3QqpTcyMBNrLmQLGS41Dez5aj9pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1046
BdohrmB3NrE6c2yuZE5mipVutTD3uUAKPScxDHeKpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,557
Bdpoziz793iwBUzzw2YDcPapdccrgNJ1ds5SZf1ppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,168
BdsdmtvDgvqV3X4zWV2um3FoY8vRnuKydjfPTivXpump,,False,1027
BdtKbv8opzxTarjxGRQ35ztWC2uFNnAiAYMzxuGpump,,False,1019
BdxGZFfeAXuhKWUAF9NWXDcayKiB7UsANzapFHjtpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,750
BdyH6GWrMtszjC92AN9jDwbHkdwzcccV8PGxLWoupump,8UEE5NgQTQqbjnfqxvDvZFgtERLQbQzrY3CtmqhsZeyU,False,24600
Be3g4V3y8X3aCv2tHyYChpxUVHv3b71zpXnz4qTDpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Be5PqfkmrYefd4Z6Raqf5DmihNdRdFmi7L4KdTGQpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1002
Be63Mpktk95oaSnYaWN5siPBoZDohpNGxc4WNLGupump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Be6BL1r54zDokjDEPhEM6AE7xD9DcDZB3Bc2Tedfpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1193
BeDR8pw1xiBceucUS1xp2GsmnCW8bJg3ULTKbEdfpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BeF4e5FRLE2jyrLVERyAF8UJ7VMpKCNDUJat9pmkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,331
BeHV1rDGi1ZSxLUvsK2TENXa35PgZtuKLsFJxnfMpump,AdYGhr7wAZcLPALZuPhY11oyaS5xhePhEv3cg7x6NZ8t,False,461
BePMr7MsbLThoJRdokLEX1iDDhmzioKUtJhVqiFQpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,640
BesnSTyMDSu3UBb4c6EuLZxHTcja7tYK6oDVYmtNpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,661
Bf4GhWHHhUQ8tkinaYFEHJrw8JKr7CkTCnCuo4EBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,180
BfH59VqyCgG4z1a4VoBVe9EJXbWR5VaAVeSmAnqkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1296
BfK4D5JzCtxA65WCfPgqRdFyjJ2qrxCqW591FXydpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1221
BfLgztQUXLG4eUeSXRW3UgDxWXsUC2fBwo7R1t4Zpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BfQqg5LExyT6DaoEGVV19UdzpQCD6zV4r4pY2sFipump,8gM4gnxdLdkvifM9TCwkGAxrnNw4NiSiHbAdE1RqY96e,False,2001
BfR85571aW39rkSwLgD5yYHApyijDuNRFSkGuYogpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,727
BfUfnLMCNwKYamhJXzaxgUmFjrGFHdkjRLAxeaxqpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,711
BfdVHnbt9LSNAFCZU9kvTjbrH3jX78sv2siLKGQ7pump,,False,1
BfnaaezMrwjmq5baqXbhuvonn7Cw35LgjKJydf6xpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,474
BfpAdvKCWEAEwuSEx64Z4QgPh4inFsPS8e1sSbZxpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,932
BfxD6YEm9nNMyAZNcW6MtqLzbwKQngRqFnv5eTiZpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1010
Bg4ogLJ7ScZRMv8pqhJnwajnDJ21zva4ZMDwZVu8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,929
BgGTwYuujbcGU9LvY9CBW6G596ATpeXbA5hFXNcnpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,985
BgKXsoqMcrTYzhbBQaXg19Rc5zcsgwPv61CRz31Zpump,,False,239
BgTjvs4q3zN1ZuGqCk8QX36j1T6mcPoBNtZHeSdQpump,Ag31UFrAB9vWaQChDJNZsn48pgtZTNgsckdihQzpFbSo,False,1
BgUySsip2x8xJYKJjSPfiJjnDs6sR1LkLzv4cbm8pump,6vs8q5XLQtGJbxj734Re8k72aKVJZRktuEatgzT79nsc,False,2801
BgaUEtMKQrEoxH2NFN7uGgQJq1yp4LjtfPa4NJSvpump,HWTB2hE7Qj4M9ztQGRz77yHXiEYrCYYtyWUuPuaa1SuA,False,1
BgmCnJMcM925oHoRW8ogwDcTLA87Pr11ymcwv36Vpump,,False,210
Bgpd1YJujLAWgGYAykUV4eqDv74NKaXCBKhaYWbYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1143
BgvbpJZU9yTg8RCdUwtGz5iipgDXjXnYb4CFf2tqpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1033
Bgyg36rorw7abKeeWPypwbGoZWPP5bdZ4MbwGf6bpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
BhJEJ66MjsUgJvqA4UFMyBJPEekHcPfYNi8yGUCqpump,2UEtvz596Hgwg2FCaXxJ1ffP24BGABu4wJfJAUizViWD,False,1041
BhLjkEiCESszXvhyyUG68ZZZ3w1GnjUjCdeZRgEmpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1296
BhRhWKfVGt2oZ84BqDpujVXsDZrVaroeH4ovKBcFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,974
BhbfgSh5P742DE5eMx24iZXNZeD2vNRFBZe3EP9Mpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BhdpYthT5V1m5cV79MxVRqsqUEysAURmawBJJJEvpump,4SS8Kfq8ojPxjRKn6kC5vXH6qWxnf6LpJhed2Fa1nTeg,False,24601
BhgPz5sj1kp74pffTDZgxkxaSV1acPAQN7vg5F68pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24572
BhowmvJm7cWQY2AgZ7NZLfuuW7Fju6rHV6AEpUTpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Bi591XyVi2eTiZVFEyh1uG63XZ3eA1DV9WpKEGACpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1063
BiFEjbpEs7zvafJm8degxvJM6RaENzdZbD4JFDkBpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,419
BiLKZ9Sf9ucK1ssRP6HW5eiS3Bn2BtaDQ1CQSMDzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1331
BiMSd23LfXg2RBW5tMNJYCbwNmjspT7qyJ1Zkyxkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
BiXA33BnJe1HuU1rL59U9sAfrVp9NQvhuSu9LLaVpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1214
BiXfcLuwLpyPCKZpjyNxL6ozc6ZXAoHZ52A3fxFpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BigaGMpcCq3iBp62RcoJw1w2aLGYtqPsPRguYH3xpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,725
BiuXru2Nvkd2KrMhPw1DmGVrp1ZWDyHeBe5q45chpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Bj2KukQQEZsznqpqs2uFVeqcYiVRaM7cviT8wEUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,813
Bj3YecUXCo1pyPejVwfxwMD7PRMiEo8GYcsi3a6rpump,3VJAMSvCozC6q8YV1ohMSjbCUir1P7MaGtuqYVY5xYMr,False,15579
BjAmkT3nMxDebVQbz48NBbtbeZNd92RjT3V1SFGzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1116
BjapiXFWF6Sh1cAxwAHW4uaMwKZCeMgLWk2BqDVHpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BjjvKX5k7gQoGRmvQAA5WMr7EkQ2cirGTSGxAznDpump,,False,1
BjotV424H4UBvrAiGFGjQGztLxoafxM4HSdCXZR6pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Bjp7pbvtbdYe75WJrfyAWA7AFC4Ha6ZuCB1pLFH6pump,GUdgarbnRmo7L9VuVZzeCHkgDbPV4DRmmm2fp7DBpLZS,False,24601
BjtV6pZWuQ8sxVwsKa7Q8uruJqd2NdWEfvk7oiUkpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Bk14ph79BqP9qHCxBG4LdHQrQCgGVs227AxA8Ujppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
BkVeSP2GsXV3AYoRJBSZTpFE8sXmcuGnRQcFgoWspump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BkkX9PBMZhsaAgTd3vLDz2TwgrTWnGjft8pHrxWQpump,HMgDMs7BraxAzJj7E3KcmwxMy8Ke9k1cHbnUkR19UgM7,False,24601
BkuhUp224bBip4BS5mLMLG781dxDzFJGc3QPQfDDpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BkwZdm2dC6u4rxM2D3KJBshz1pFScfuM6SfVivAVpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,851
Bm6j7qobDbd1QPbVYfXex76n2M9pupbRfvD7uuvGpump,8bksn1rJj1pNWGjKWWWPqn8ZVnjUmKjb8HUtQwWn8UTy,False,1
Bm7YmswVseLW8RSiMiXAY9HASu9atjrpWBvB6cn3pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,959
BmBmN4KAAPYXyNafZo3sFPGfwd65sK4bWNBzVCk1pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1275
BmM7AHSyUuk8mXDn5xtVNkSr3ZrnDL1YfcABVvPpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1240
BmgyTwwy2rDXMC8YA7YfauFgDdphVqVARVQTBjzXpump,GhJfghSMFgcgSGxVEfFjqKQ1uwAc36J39dMukKc4YZD1,False,26601
BmrweWNNLKVG1tovKejGwLJRxfjFRB3gT76TWqMspump,9HHyBmfdbHUxpU7JDKsKR48jnv7rburFa4FtsPz9bwNx,False,24601
Bn23zeD6dotVVRiPbtTGehFSKosP2YiS6Vbcapj5pump,,False,26599
Bn46cLSasTPWhwHLGySRsKtoGhj5S2tJiQPJAdbVpump,EpfmoiBoNFEofbACjZo1vpyqXUy5Fq9ZtPrGVwok5fb3,False,12449
Bn7QAQpthEse5RsP4SikbKAR4F7P9kBkyzC7myo5pump,C8rLpLSU7uoLvFjBeEYgR6Q4FGxJTTPMmdwsf7mEjFAL,False,24601
BnEjAgprHsEjeAKg6rR8DdcJPERzJwzTJuuWXvb5pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,3297
BnM3rgqHkb4AruCu4V7zzyrxeCq2mLmiy5owmSq4pump,8Dk83pUYcmipAnHbLchLLRBAxsCecwpnjq7rBiPC9c2j,False,1
Bo2CeDaNAW4pqf73H3p6DCQvFV1aaSquy55kPTGypump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1267
Bo8ojkKSuEJr2JL11KsY4gH72Go8dU2WFccuGTzSpump,,False,750
Bo8qygFPPvDXdtzD4HXn9NxMFvCnKMX6FVFJKiNppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1121
BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BoBj68cWnCvzMNUKzJyR7Jq7tLM3v76D1pYL1E8rpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BoV8wsiFajPZ4R9snZh58R1qbMS7vfXNj4bnP1CHpump,HVsge5N7X9KcBnsWGpynyerVTyLs7rbXThRL3ZoGAW1R,False,24601
BouNUQGt1m2LqacDmhLGg4JNUX87z2AkaMDsQtqYpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,110
BoxMxjToxQjRdKQdZwpcHcC8QHbTb6hDEp6H7Q2zpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
BoxnFjJWbLTD2N7RMjojuefCX7eTyq1Y6jFdvcWwpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,852
BoyDvnMiyCmstidnUyb7XP1ndR2D2zBGq6dh4g1Rpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,569
Bp2KgefjvRDhvuLGjXHsSFxmqkJEXk3ZAa1FQ4rWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Bp6DNaVtnXriJADvrpAhAipGTyjRLXTeTe838Brcpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,36083
Bp8BJj6VYuuJYBhF8Qv3QyXCm78nQBoM4cbGHmG2pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,4307
BpZ5E6VYe9yCEKxxinX8k15a8NZxrNbF7xziDHcSpump,,False,449
BpkTfxEAKoAXm5YDo6mAqtTBpfZqhjRQnG76fJb5pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,476
BptzzrvbTAEYQPX3d2ZAcvtCyhSeXEk6w1YY9nSCpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,609
BqBNzfqeAPHMLU8gTj5AusGmHzhV46KFexZxHLkUpump,DzVuVH4z7D8M4tSM6QxC2Q4pKbRVo513TeESFYLNQDBu,False,24601
BqJyEmXDw6oGQLzHM6MsBZjpip6BRe1MyeZJAfK8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BqN67jacmbKuTVBfmZDumyBwzEDWe4xrFHa5mDwapump,F9QE1r1A796i4isGGZVjCwrmvYyC9s1q1rcbP9YWpzP4,False,1
BqYx3qUQzensnA6irsfHnCf1oyiN6cxcCu5X6pTgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1326
BqZk8iuTQiAsKPtc6wQeyMCaPSrc6pMgWmDcmNBLpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,786
Bqcmjz2Mrr7pEVjZccZpt2tLHcUoXeYMdu9AcUHtpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,197
BqdiV9b8NMNACNG57YFxQvk44Da4WrZ8N11Uig9wpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24601
BqhKCHP2xBisns276hNK44DCU4bgtoG7QRzc9hxgpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
BqmmS79fwm3J7NK9sGYLQJCxTMd6XvsYXPzM1vRRpump,FZt2R8haxvyTTmdbJyQvB2sq2aAe92XQW8zksC7vGtr7,False,24601
BqoaVpQUua1o8zHLdfpvMWuXFfJZMyvRHTWaZXtCpump,5k1nWSDTA615eUwvt1if9g2YtKZPxVWUAwKweSgse9dc,False,1
BqqzzwgH2S8QqEziVSnWumiDHwV1NtbB1pYD3wbApump,,False,12
BqwfopZeBjgoNXEoEu9aHW25JxGW9uDEk2SqZQsipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1003
BqxMnhnwPKJTWeTHSXWz3UcTQWL2bfzB7BCSuSowpump,EdNcBDUFQaTxuaaiFfp5Ss4EanvuXtpGV9ZZvFFVRayd,False,24601
Br1JxELQYP34YdRW4gbEPLasHEtyz8eCmT2FvmnYpump,9qosuq2u8E4tirvYWtgyRbWbcbUMRCGUuM6SYkw51cy1,False,1
Br4i4Xr98QkTpDDkzN1E8fDKLJdKoFwNiRBK5LKipump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,35828
Br7vcrMTeAk298te3v9suaiEqeAjUw79q14FFrzopump,,False,24601
BrHcFxdrvzFNo5TsL8N6x4JXM51HAAMHfxoGKgsdpump,DfAYu4j2tzrC3VUUm9Tp4StnjoezKhHdqTg75oMQQqUV,False,24601
BrLmtbdXQVcDSrdaxz9yAmCXskrruMXqfXLfB5Yrpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1070
BreuhVohXX5fv6q41uyb3sojtAuGoGaiAhKBMtcrpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,9062
BrmikRsDFfiCsAT7MmngaWZpBu4twUKk1rM8Ywnxpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1054
BrrDApoyVB3GJaypAcZqZF8dmNwgz9FfWmL5s7fbpump,4W2nwVxm9K9GNmy5fpahcDQzorFY5HBXWX4A9HM3nsCy,False,1
Bs8bvy1FnwTpZkMHsJxzipRPxXtFWtj5uvaNrCLKpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,908
BsAnKEGTSmdzAqPzaZV44NH4WZTizkN8YH37ELCpump,,False,24601
BsE5ng26dV3FDRAW49MS1bLpSHDUPYB4V98QFjYApump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1168
BsVqUhRMpaSYmgHhPSxU3GM4iF3NZcdijrnsZjVYpump,2eb1pvPdaFdVYAFiyvEjCHStJVJBn3jCrcdzhJGv7nAR,False,1
BsdWKB7o57xz8uTszksS8Rj81d9p3av7LXA3CCogpump,2sJA13qMSKySGYyqP3AcuUBbUzxXr21Hz6pyuXrrRADp,False,24601
BsjcdsZGq2myoCQEv1v7MMvjfUxkpNoqH6WaXWUzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
Bsn6QCiXicw2Lyyx5KtQCeyVp1PZDhauHkYMpdQRpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1032
BsnVVamJByfdK3h31F79XgQ6gstHDePLQj1sj2Skpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24599
BsvrN4e76s3yY9J7YXNZC6bqiaafvjmxt5MKcnn1pump,,False,1
Bt3YiA6r2DA62SZbxBTcvxCz7ru23kobAsfYjYSmpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1282
BtGiNPGqw8mmmhGuZ12VAa1b1Kam9Apt9Fijzvfcpump,CUMW42BfT9vBicyz2JRBT6ViMAYLhtnzXkSbWwcWUiy,False,1
BtJgzfho2ua9MwdqqFSUaExPQx3CBsJA8Gmd792Ppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1257
Bu4tm4gdpFXWakMiTVSBtDp77Mia7tEe8cU4H23Vpump,,False,1
BuQ6Rp73PYNxi9TR47zmANNecnpY1mZ7Rtxp5WHApump,2wERKkTFNcYpq3PSBtiLyxoBmKBaFatUwJ4MDGEuviMq,False,3100
BuadyWzMJ7XpUemyji3TTM1maT43b3uxFewb572opump,Cp95kGGgP4ZSDmpHWiT1Dv8xt9uvxpGsaQD9vgpRuHyA,False,24601
BueZaTj9ZZq1Rsh9bNkPHCYBbXSdKHYbeMHTFxEWpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
BuixEce4Xs3LAaZebxap9ZNcnYhqD6z4M7fgCDktpump,EgWG4qHznHz7ENRfsTaN4W8VY5HfFe8fB4uPWCQByEEH,False,24601
Bv97cfdekxvJf52tfZJnZo1dazuhpi7tzj96E8ALpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,761
BvSyXBvy76mUgzLSbvvT4NQw5rSM4P5zAsdnvqUJpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BvU4AvXYJY97T3YSuMkGAXd9SCWtkj9CwyrPBdNopump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,833
BvbJgfB3de8uxw8zT2zxiF1nKSjP3MAEoKFq1iEUpump,89Xr74EQDxq46f3Wk1c5C642aiC6SAvGvi6nKd9CqfGF,False,53725
BvqEDCSnQG9N5muFgsgds5w9M9m8ow1WeZ4XeF7tpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,884
Bvx292d6oZFiGiWeyUEb7iLppMSztKRSRjLYp1z4pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,953
BvzfyyuALfZzVTJAA8rR6TyFzi6NyT4hS4UFZDA5pump,,False,766
Bw1xwhp9LMGjhyqtvz94oa42CQNYnJThQUn5EUdHpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1051
Bw9bMDAdw5u7gJ5YY5NVjQbA5qpmeBE8KAbkPGELpump,G7Rbdawca8EE3k8jLTp4TgTJNttnfk6aushVHd2SojEe,False,852
Bw9zhugg7T1Cny6rpCBrjJ1TkmseFuYMgHW4eBbFpump,52mXWzgdyhTYx5nBPxZEDCUn8RP6oPszZNrtBRiYAsJs,False,1
BwDjtyW1gAcbvqVdGQpEeHnT2NSNgpCf4gJwSVqcpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BwFLAzM1syXYCN7AjgAcHWvtsUzKjsyFGm7osxgXpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,485
BwHZEG96CrUrMHve29Xj3rkhCpHB38cPoMrSDMLTpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1102
BwHyjg6NjrVUMf58wCpfira3m695aaSuXNjV1hQ8pump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1243
BwLLSuViFWS6gVuXWjq2fNqrpccn8AYqQWWxU6D4pump,B8eVcM9BsB4rgLTY9izvfsXbJ7VrZraR4o9TEmNrGnb7,False,34479
BwLS1TLvwb771PyNuyktWyxUDdxpziZ5oGYKgQfNpump,iPUp3qkm39ycMGbywWFMUyvaDhiiPGXeWXaDtmHNe6C,False,1103
BwM8Ahp2T29bCmE4LHHFDmnPooijaoXJhFsM5mqzpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,885
BwfSJ8Hi4VP9oNFKK5LhqCPAXaZPWb8AHwVE3k9Epump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,850
BwqZsjxF37uXb3V5nHJzdkNumsssqrC3VzbM4QzSpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,745
Bx4655sFV54KFZZvXU84DtNmzfrJHAPM7627jTJwpump,9eYPn4oMfAKfPbW7rbvkoyrztBJjZGqCnD7vinPY8cCn,False,26600
BxBLESXdBoAyYiZgLa1fMwbUCeYzdpHGdoERY5rspump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,24600
BxBReZ7gTa4HBC29A3KtmsjqnobvRu9g59gBMbTUpump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1
BxDWXVuw15sXhL3tqZi8PkkvRCUBf5JRy1wC86Ekpump,52mXWzgdyhTYx5nBPxZEDCUn8RP6oPszZNrtBRiYAsJs,False,1
BxSw86C6uzfaofhR87PMYT2EbirDtjQLfPAC8E1Epump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,False,1345
By1ExmbUDgN78ZYs4CBGZGc6fc6c2ptiqEXbiX8upump,,False,1248
ByhSRkRyttcx3XAxRP6dvSEwP5tsjS7L1XApBi62pump,whamNNP9tHoxLg92yHvJPdYhghEoCg1qYTsh5a2oLbx,False,24601
